,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
13246,monte,STGCN,0.0,,4,2.0,,50.0,0.9770448803901672,213.00562119483948,LRGCN
13247,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.0086355209350586,302.2670395374298,LRGCN
13248,monte,STGCN,0.0,,4,2.0,,50.0,0.9893326163291932,237.8509891033173,LRGCN
13249,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9546833038330078,309.6385953426361,LRGCN
13250,monte,STGCN,0.0,,4,2.0,,50.0,0.9594919085502625,215.92785954475403,LRGCN
13251,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.0044111013412476,384.7303810119629,LRGCN
13252,monte,STGCN,0.0,,4,2.0,,50.0,0.9577693343162536,169.19011116027832,LRGCN
13253,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9578819274902344,402.36922550201416,LRGCN
13254,monte,STGCN,0.0,,4,2.0,,50.0,1.0445225238800049,160.42345237731934,LRGCN
13255,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9652108550071716,395.4479732513428,LRGCN
13256,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9710910320281982,188.67285346984863,LRGCN
13257,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0154296159744265,329.560973405838,LRGCN
13258,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9560368061065674,225.58592748641968,LRGCN
13259,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9778261780738832,324.78305196762085,LRGCN
13260,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.013573408126831,224.28583359718323,LRGCN
13261,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0091599225997925,342.8334758281708,LRGCN
13262,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9654971957206726,203.86545538902283,LRGCN
13263,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.964242160320282,383.7651052474976,LRGCN
13264,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9596615433692932,179.13890647888184,LRGCN
13265,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9696505665779114,404.6421687602997,LRGCN
13266,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.95462304353714,160.16310024261475,LRGCN
13267,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.050597906112671,276.4904487133026,LRGCN
13268,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9653648734092712,150.69723868370056,LRGCN
13269,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.971221923828125,278.6325089931488,LRGCN
13270,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.968836784362793,150.01447677612305,LRGCN
13271,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.958100438117981,278.3109381198883,LRGCN
13272,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.958782196044922,153.82101035118103,LRGCN
13273,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9846389293670654,270.9127230644226,LRGCN
13274,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9676242470741272,149.2605414390564,LRGCN
13275,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9568241834640504,286.78232073783875,LRGCN
13276,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.002604842185974,145.77695155143738,LRGCN
13277,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.97742360830307,269.1897850036621,LRGCN
13278,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.972804307937622,148.55417323112488,LRGCN
13279,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0307307243347168,287.790986776352,LRGCN
13280,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0357813835144043,142.17735385894775,LRGCN
13281,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9558642506599426,274.2882182598114,LRGCN
13282,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9762841463088988,154.84830021858215,LRGCN
13283,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.951606035232544,290.3801441192627,LRGCN
13284,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0189404487609863,145.16651797294617,LRGCN
13285,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9571764469146729,377.1962897777557,LRGCN
13286,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9730109572410583,150.85984778404236,LRGCN
13287,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.968155324459076,340.3285138607025,LRGCN
13288,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9635610580444336,182.82957077026367,LRGCN
13289,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9595913290977478,300.33110880851746,LRGCN
13290,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.975618064403534,202.5778043270111,LRGCN
13291,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9612618684768676,287.70999693870544,LRGCN
13292,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9813080430030824,188.136892080307,LRGCN
13293,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0218225717544556,390.2925543785095,LRGCN
13294,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,1.0101336240768433,126.06303787231444,LRGCN
13295,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.979616105556488,408.4048533439636,LRGCN
13296,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9792963862419128,181.5160071849823,LRGCN
13297,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9702361822128296,327.0641210079193,LRGCN
13298,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9939486384391784,228.21239829063416,LRGCN
13299,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9631810188293456,284.08109760284424,LRGCN
13300,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9795373678207396,236.71829509735107,LRGCN
13301,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9611003398895264,340.2151472568512,LRGCN
13302,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9729630351066588,179.59282898902893,LRGCN
13303,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9774755239486694,403.23601055145264,LRGCN
13304,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.95868182182312,140.10599827766418,LRGCN
13305,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9759511351585388,399.1053559780121,LRGCN
13306,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9709383845329284,183.1673233509064,LRGCN
13307,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9732391238212584,338.6454746723175,LRGCN
13308,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9595983624458312,219.927387714386,LRGCN
13309,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9727238416671752,307.9808166027069,LRGCN
13310,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.979183793067932,225.74401092529297,LRGCN
13311,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9884885549545288,325.55222964286804,LRGCN
13312,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.959802746772766,194.2291035652161,LRGCN
13313,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9902281761169434,394.3892619609833,LRGCN
13314,monte,STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9647910594940186,156.16436433792114,LRGCN
13315,monte,IT-STGCN,0.1491424310216256,block,4,2.0,nearest,50.0,0.9578556418418884,418.8965573310852,LRGCN
13316,fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.1779959201812744,22.6570372581482,TGCN
13317,fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.117871880531311,23.490053415298465,TGCN
13318,fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.1454038619995115,27.25667095184326,TGCN
13319,fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2570501565933228,27.94630241394043,TGCN
13320,fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.146650314331055,22.694942712783813,TGCN
13321,fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.066866159439087,22.99922490119934,TGCN
13322,fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.066999077796936,28.561811208724976,TGCN
13323,fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.111251711845398,29.08516383171081,TGCN
13324,fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.1772911548614502,22.650331020355225,TGCN
13325,fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.15027117729187,20.060157537460327,TGCN
13326,fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.0999178886413574,27.95155429840088,TGCN
13327,fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.0742932558059692,24.8707811832428,TGCN
13328,fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.1514431238174438,19.136632680892944,TGCN
13329,fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.153348684310913,19.45186853408813,TGCN
13330,fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.139415621757507,25.55534863471985,TGCN
13331,fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.0857406854629517,22.73679804801941,TGCN
