,Unnamed: 0,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
921,921,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1615569591522217,78.82467913627625
922,922,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1809663772583008,79.24593806266785
923,923,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1118290424346924,79.28387260437012
924,924,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1340118646621704,75.73352146148682
925,925,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1862767934799194,75.47939848899841
926,926,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1671950817108154,77.77752614021301
927,927,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1594730615615845,77.1111536026001
928,928,five_nodes,IT-STGCN,0.0,,4,12,,100,1.14507794380188,80.2988760471344
929,929,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1584707498550415,79.64500832557678
930,930,five_nodes,IT-STGCN,0.0,,6,4,,100,1.2034074068069458,75.23206400871277
931,931,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1634066104888916,75.53229141235352
932,932,five_nodes,IT-STGCN,0.0,,6,8,,100,1.1523743867874146,77.56510472297668
933,933,five_nodes,IT-STGCN,0.0,,6,8,,100,1.1921528577804563,77.00875806808472
934,934,five_nodes,IT-STGCN,0.0,,6,12,,100,1.3169734477996826,77.97999429702759
935,935,five_nodes,IT-STGCN,0.0,,6,12,,100,1.215223789215088,77.79716491699219
936,936,five_nodes,STGCN,0.0,,2,4,,100,1.1491066217422483,72.63096213340759
937,937,five_nodes,STGCN,0.0,,2,4,,100,1.1235671043395996,73.0689468383789
938,938,five_nodes,STGCN,0.0,,2,8,,100,1.184105634689331,74.6261134147644
939,939,five_nodes,STGCN,0.0,,2,8,,100,1.173158049583435,75.29389643669128
940,940,five_nodes,STGCN,0.0,,2,12,,100,1.1798368692398071,77.78716897964478
941,941,five_nodes,STGCN,0.0,,2,12,,100,1.1633442640304563,75.76177906990051
942,942,five_nodes,STGCN,0.0,,4,4,,100,1.2010189294815063,76.62295627593994
943,943,five_nodes,STGCN,0.0,,4,4,,100,1.148624300956726,75.06359887123108
944,944,five_nodes,STGCN,0.0,,4,8,,100,1.1975165605545044,78.28947019577026
945,945,five_nodes,STGCN,0.0,,4,8,,100,1.1416888236999512,75.54413366317749
946,946,five_nodes,STGCN,0.0,,4,12,,100,1.1958491802215576,75.00660681724548
947,947,five_nodes,STGCN,0.0,,4,12,,100,1.1761454343795776,75.08034610748291
948,948,five_nodes,STGCN,0.0,,6,4,,100,1.1511210203170776,71.49197578430176
949,949,five_nodes,STGCN,0.0,,6,4,,100,1.1596319675445557,71.39381527900696
950,950,five_nodes,STGCN,0.0,,6,8,,100,1.1753582954406738,72.85428667068481
951,951,five_nodes,STGCN,0.0,,6,8,,100,1.2902235984802246,72.78436231613159
952,952,five_nodes,STGCN,0.0,,6,12,,100,1.1714353561401367,73.90686750411987
953,953,five_nodes,STGCN,0.0,,6,12,,100,1.1661531925201416,76.25703597068787
954,954,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1172058582305908,79.59872961044312
955,955,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1460212469100952,77.94694232940674
956,956,five_nodes,IT-STGCN,0.0,,2,8,,100,1.192846179008484,83.19499015808105
957,957,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1843769550323486,78.21840786933899
958,958,five_nodes,IT-STGCN,0.0,,2,12,,100,1.227136492729187,81.13194274902344
959,959,five_nodes,IT-STGCN,0.0,,2,12,,100,1.174736738204956,81.93253636360168
960,960,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1391849517822266,81.25836777687073
961,961,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1211371421813965,74.30498218536377
962,962,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1532117128372192,77.96126699447632
963,963,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1215966939926147,78.25064897537231
964,964,five_nodes,IT-STGCN,0.0,,4,12,,100,1.239869236946106,78.7075502872467
965,965,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1845154762268066,78.53721117973328
966,966,five_nodes,IT-STGCN,0.0,,6,4,,100,1.169191598892212,75.71820950508118
967,967,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1804280281066897,75.33320307731628
968,968,five_nodes,IT-STGCN,0.0,,6,8,,100,1.196983814239502,77.02111077308655
969,969,five_nodes,IT-STGCN,0.0,,6,8,,100,1.206571102142334,76.68938374519348
970,970,five_nodes,IT-STGCN,0.0,,6,12,,100,1.231839656829834,77.62428903579712
971,971,five_nodes,IT-STGCN,0.0,,6,12,,100,1.195987582206726,78.1492612361908
972,972,five_nodes,STGCN,0.0,,2,4,,100,1.1497339010238647,74.89754295349121
973,973,five_nodes,STGCN,0.0,,2,4,,100,1.1563419103622437,73.72452473640442
974,974,five_nodes,STGCN,0.0,,2,8,,100,1.1698887348175049,74.93171167373657
975,975,five_nodes,STGCN,0.0,,2,8,,100,1.1437678337097168,75.8293240070343
976,976,five_nodes,STGCN,0.0,,2,12,,100,1.2432091236114502,77.59497141838074
977,977,five_nodes,STGCN,0.0,,2,12,,100,1.1568965911865234,77.2356162071228
978,978,five_nodes,STGCN,0.0,,4,4,,100,1.1065155267715454,71.00047779083252
979,979,five_nodes,STGCN,0.0,,4,4,,100,1.2233015298843384,71.3700110912323
980,980,five_nodes,STGCN,0.0,,4,8,,100,1.115133285522461,73.32381057739258
981,981,five_nodes,STGCN,0.0,,4,8,,100,1.1795201301574707,74.39722442626953
982,982,five_nodes,STGCN,0.0,,4,12,,100,1.2362102270126345,76.70434355735779
983,983,five_nodes,STGCN,0.0,,4,12,,100,1.167809009552002,78.10000562667847
984,984,five_nodes,STGCN,0.0,,6,4,,100,1.2026447057724,73.66510248184204
985,985,five_nodes,STGCN,0.0,,6,4,,100,1.153675198554993,73.64681386947632
986,986,five_nodes,STGCN,0.0,,6,8,,100,1.1443989276885986,74.1454803943634
987,987,five_nodes,STGCN,0.0,,6,8,,100,1.2118005752563477,72.68131685256958
988,988,five_nodes,STGCN,0.0,,6,12,,100,1.2516798973083496,75.70381426811218
989,989,five_nodes,STGCN,0.0,,6,12,,100,1.2328040599822998,73.95607113838196
990,990,five_nodes,IT-STGCN,0.0,,2,4,,100,1.156804084777832,76.15236496925354
991,991,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1946600675582886,76.27643203735352
992,992,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1076816320419312,77.76036381721497
993,993,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1689871549606323,77.54364109039307
994,994,five_nodes,IT-STGCN,0.0,,2,12,,100,1.2066214084625244,78.52366805076599
995,995,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1483032703399658,79.67298436164856
996,996,five_nodes,IT-STGCN,0.0,,4,4,,100,1.2153204679489136,75.49726390838623
997,997,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1187440156936646,76.74870896339417
998,998,five_nodes,IT-STGCN,0.0,,4,8,,100,1.165068507194519,79.36916732788086
999,999,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1741069555282593,79.71279072761536
1000,1000,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1652419567108154,78.16351294517517
1001,1001,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1425089836120603,77.39677953720093
1002,1002,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1885929107666016,74.94733119010925
1003,1003,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1216892004013062,75.21171045303345
1004,1004,five_nodes,IT-STGCN,0.0,,6,8,,100,1.1758567094802856,77.11515760421753
1005,1005,five_nodes,IT-STGCN,0.0,,6,8,,100,1.088136076927185,76.89364075660706
1006,1006,five_nodes,IT-STGCN,0.0,,6,12,,100,1.1629722118377686,77.47384810447693
1007,1007,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2186660766601562,78.80563521385193
1008,1008,five_nodes,STGCN,0.0,,2,4,,100,1.1134517192840576,74.07427835464478
1009,1009,five_nodes,STGCN,0.0,,2,4,,100,1.136221408843994,73.2068350315094
1010,1010,five_nodes,STGCN,0.0,,2,8,,100,1.1237475872039795,74.89588761329651
1011,1011,five_nodes,STGCN,0.0,,2,8,,100,1.143430233001709,74.45406413078308
1012,1012,five_nodes,STGCN,0.0,,2,12,,100,1.160884141921997,76.36792588233948
1013,1013,five_nodes,STGCN,0.0,,2,12,,100,1.1501879692077637,75.20453953742981
1014,1014,five_nodes,STGCN,0.0,,4,4,,100,1.1571052074432373,73.40508246421814
1015,1015,five_nodes,STGCN,0.0,,4,4,,100,1.1261332035064695,72.83171033859253
1016,1016,five_nodes,STGCN,0.0,,4,8,,100,1.094651460647583,75.93230319023132
1017,1017,five_nodes,STGCN,0.0,,4,8,,100,1.1876927614212036,75.30352520942688
1018,1018,five_nodes,STGCN,0.0,,4,12,,100,1.278390407562256,76.55769038200378
1019,1019,five_nodes,STGCN,0.0,,4,12,,100,1.2103251218795776,74.68292164802551
1020,1020,five_nodes,STGCN,0.0,,6,4,,100,1.1581652164459229,71.79007601737976
1021,1021,five_nodes,STGCN,0.0,,6,4,,100,1.102827548980713,74.20894885063171
1022,1022,five_nodes,STGCN,0.0,,6,8,,100,1.2311429977416992,75.69496297836304
1023,1023,five_nodes,STGCN,0.0,,6,8,,100,1.2121788263320925,80.98837518692017
1024,1024,five_nodes,STGCN,0.0,,6,12,,100,1.2003347873687744,80.67034697532654
1025,1025,five_nodes,STGCN,0.0,,6,12,,100,1.277854084968567,78.1651873588562
1026,1026,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1297192573547363,92.09678053855896
1027,1027,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1551686525344849,96.66504883766174
1028,1028,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1645822525024414,96.73062682151794
1029,1029,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1295357942581177,80.35565662384033
1030,1030,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1232240200042725,80.11472487449646
1031,1031,five_nodes,IT-STGCN,0.0,,2,12,,100,1.0919153690338137,80.19397234916687
1032,1032,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1620078086853027,76.1701283454895
1033,1033,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1339118480682373,78.67696928977966
1034,1034,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1154040098190308,77.52659106254578
1035,1035,five_nodes,IT-STGCN,0.0,,4,8,,100,1.2544755935668943,77.13540530204773
1036,1036,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1164008378982544,78.98903393745422
1037,1037,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1534931659698486,79.0301239490509
1038,1038,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1848983764648438,75.26787304878235
1039,1039,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1483911275863647,75.7497832775116
1040,1040,five_nodes,IT-STGCN,0.0,,6,8,,100,1.194169282913208,77.47570252418518
1041,1041,five_nodes,IT-STGCN,0.0,,6,8,,100,1.1276497840881348,77.04652881622314
1042,1042,five_nodes,IT-STGCN,0.0,,6,12,,100,1.3625613451004028,77.74591255187988
1043,1043,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2974653244018557,77.34246063232422
1044,1044,five_nodes,STGCN,0.0,,2,4,,100,1.1564109325408936,72.32933473587036
1045,1045,five_nodes,STGCN,0.0,,2,4,,100,1.140158772468567,75.22735643386841
1046,1046,five_nodes,STGCN,0.0,,2,8,,100,1.1411195993423462,78.42489624023438
1047,1047,five_nodes,STGCN,0.0,,2,8,,100,1.129912257194519,78.03339219093323
1048,1048,five_nodes,STGCN,0.0,,2,12,,100,1.166147232055664,79.09528970718384
1049,1049,five_nodes,STGCN,0.0,,2,12,,100,1.1201225519180298,75.59831523895264
1050,1050,five_nodes,STGCN,0.0,,4,4,,100,1.1236177682876587,71.49947094917297
1051,1051,five_nodes,STGCN,0.0,,4,4,,100,1.2340394258499146,71.86708903312683
1052,1052,five_nodes,STGCN,0.0,,4,8,,100,1.1750844717025757,74.48373913764954
1053,1053,five_nodes,STGCN,0.0,,4,8,,100,1.1658481359481812,75.19624447822571
1054,1054,five_nodes,STGCN,0.0,,4,12,,100,1.1480250358581543,75.01746320724487
1055,1055,five_nodes,STGCN,0.0,,4,12,,100,1.21809983253479,74.95168924331665
1056,1056,five_nodes,STGCN,0.0,,6,4,,100,1.1456340551376345,72.39485430717468
1057,1057,five_nodes,STGCN,0.0,,6,4,,100,1.1599568128585815,71.76581048965454
1058,1058,five_nodes,STGCN,0.0,,6,8,,100,1.2363442182540894,73.62006759643555
1059,1059,five_nodes,STGCN,0.0,,6,8,,100,1.1714200973510742,73.55526661872864
1060,1060,five_nodes,STGCN,0.0,,6,12,,100,1.2456735372543335,76.34107732772827
1061,1061,five_nodes,STGCN,0.0,,6,12,,100,1.142528772354126,76.13682746887207
1062,1062,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1228567361831665,78.45621609687805
1063,1063,five_nodes,IT-STGCN,0.0,,2,4,,100,1.11631977558136,77.41494464874268
1064,1064,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1149026155471802,78.99230623245239
1065,1065,five_nodes,IT-STGCN,0.0,,2,8,,100,1.150218844413757,80.0021460056305
1066,1066,five_nodes,IT-STGCN,0.0,,2,12,,100,1.19144868850708,79.66572570800781
1067,1067,five_nodes,IT-STGCN,0.0,,2,12,,100,1.20514178276062,78.90630650520325
1068,1068,five_nodes,IT-STGCN,0.0,,4,4,,100,1.112643480300903,75.18102931976318
1069,1069,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1602730751037598,76.60938715934753
1070,1070,five_nodes,IT-STGCN,0.0,,4,8,,100,1.145713448524475,79.35498762130737
1071,1071,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1890102624893188,77.73747038841248
1072,1072,five_nodes,IT-STGCN,0.0,,4,12,,100,1.2449854612350464,78.30786299705505
1073,1073,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1312698125839231,77.77101182937622
1074,1074,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1106038093566897,74.5278856754303
1075,1075,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1772165298461914,74.75536036491394
1076,1076,five_nodes,IT-STGCN,0.0,,6,8,,100,1.203981637954712,76.51002287864685
1077,1077,five_nodes,IT-STGCN,0.0,,6,8,,100,1.0890076160430908,76.52573800086975
1078,1078,five_nodes,IT-STGCN,0.0,,6,12,,100,1.247309327125549,77.84558129310608
1079,1079,five_nodes,IT-STGCN,0.0,,6,12,,100,1.3159830570220947,78.3453643321991
1080,0,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.195451021194458,73.447594165802
1081,1,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1508101224899292,72.8783187866211
1082,2,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1717966794967651,72.75633382797241
1083,3,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1067783832550049,72.52911019325256
1084,4,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1746069192886353,76.52651071548462
1085,5,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1143585443496704,76.38143587112427
1086,6,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1147511005401611,76.17108654975891
1087,7,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.2390347719192505,76.91697263717651
1088,8,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1151050329208374,73.00663733482361
1089,9,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1151646375656128,72.87715005874634
1090,10,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1307271718978882,72.84719443321228
1091,11,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.138046145439148,72.80447483062744
1092,12,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.14756441116333,76.30686020851135
1093,13,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1681466102600098,76.47066235542297
1094,14,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.0892832279205322,77.41364645957947
1095,15,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1863718032836914,78.88150525093079
1096,16,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1299128532409668,73.44504189491272
1097,17,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1488525867462158,72.96435832977295
1098,18,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.086701512336731,72.69634699821472
1099,19,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1511199474334717,72.40438556671143
1100,20,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1704411506652832,78.40983510017395
1101,21,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1323000192642212,81.14775848388672
1102,22,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.128892421722412,79.21602201461792
1103,23,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1967774629592896,76.86489009857178
1104,24,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1793735027313232,72.60133719444275
1105,25,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1961870193481443,72.39693641662598
1106,26,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1565605401992798,75.27553677558899
1107,27,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.12855863571167,75.6762626171112
1108,28,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.2061302661895752,77.78779244422913
1109,29,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.238513469696045,76.14622497558594
1110,30,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.183096408843994,77.50967383384705
1111,31,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.2281980514526367,92.1992540359497
1112,32,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.153037667274475,75.62977981567383
1113,33,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.12165105342865,74.96390414237976
1114,34,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.211514592170715,74.98553991317749
1115,35,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1542980670928955,75.40738201141357
1116,36,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.2384799718856812,81.51285243034363
1117,37,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1924821138381958,76.87425446510315
1118,38,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.2307947874069214,76.13563394546509
1119,39,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1459532976150513,76.00281715393066
1120,40,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1236164569854736,71.80478835105896
1121,41,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.0991199016571045,72.05932092666626
1122,42,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.151515007019043,72.48288583755493
1123,43,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1377400159835815,72.79790616035461
1124,44,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1114174127578735,76.22890520095825
1125,45,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1712274551391602,76.32702875137329
1126,46,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.2187753915786743,76.23908829689026
1127,47,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1426044702529907,76.47077965736389
1128,48,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1333788633346558,73.01457285881042
1129,49,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.100161075592041,72.7616286277771
1130,50,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.0944644212722778,72.9353084564209
1131,51,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1330018043518066,72.67331337928772
1132,52,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.2096370458602903,76.73557710647583
1133,53,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1941158771514893,76.81771898269653
1134,54,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1508620977401731,76.20527505874634
1135,55,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1822974681854248,76.61579489707947
1136,56,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.128519892692566,72.98237991333008
1137,57,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1451315879821775,72.38655304908752
1138,58,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1448044776916504,72.65327262878418
1139,59,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1933702230453491,76.4678053855896
1140,60,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1447246074676514,80.1070146560669
1141,61,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1227774620056152,79.16147112846375
1142,62,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1208198070526123,78.40283632278442
1143,63,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.134896993637085,77.53651738166809
1144,64,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1678149700164795,92.70375275611876
1145,65,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.083785891532898,89.8936779499054
1146,66,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1676098108291626,72.6623420715332
1147,67,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1056867837905884,72.38095188140869
1148,68,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1844786405563354,79.00475978851318
1149,69,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1286437511444092,76.65377354621887
1150,70,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.2000118494033811,76.67372870445251
1151,71,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1852540969848633,76.41485476493835
1152,72,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1476752758026123,72.41965961456299
1153,73,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1373449563980105,72.34801435470581
1154,74,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1495232582092283,71.68788290023804
1155,75,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1253114938735962,71.48432779312134
1156,76,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1476436853408811,75.33982491493225
1157,77,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1800425052642822,75.44264507293701
1158,78,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.220267653465271,75.59282279014587
1159,79,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1144859790802002,75.56966257095337
1160,80,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.0928280353546145,72.31924700737
1161,81,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1480451822280884,72.1859622001648
1162,82,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1366808414459229,72.06116485595703
1163,83,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1812232732772827,72.18287587165833
1164,84,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1374132633209229,94.55047464370728
1165,85,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.18689227104187,98.21736145019533
1166,86,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1731256246566772,98.51086282730104
1167,87,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1310584545135498,98.603698015213
1168,88,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1367946863174438,95.05622053146362
1169,89,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1367926597595217,93.44729471206664
1170,90,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.07004976272583,93.3100290298462
1171,91,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.141507863998413,78.97971987724304
1172,92,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1542668342590332,76.16827249526978
1173,93,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.130842208862305,76.00459957122803
1174,94,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1781628131866455,75.86480379104614
1175,95,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.133354663848877,76.198974609375
1176,96,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.104717254638672,72.75224232673645
1177,97,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1424720287322998,72.04911589622498
1178,98,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1034735441207886,72.01020979881287
1179,99,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1115684509277344,72.15553617477417
1180,100,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.155276894569397,76.40066766738892
1181,101,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1621531248092651,77.15849375724792
1182,102,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1546452045440674,76.63276600837708
1183,103,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1653460264205933,76.60410928726196
1184,104,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.134000539779663,72.79701519012451
1185,105,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.203006386756897,72.55608296394348
1186,106,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1464062929153442,72.54099607467651
1187,107,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1580994129180908,72.36964225769043
1188,108,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.160669445991516,76.32601642608643
1189,109,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1942440271377563,76.37024426460266
1190,110,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1201642751693726,75.95726752281189
1191,111,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.167351484298706,76.44604063034058
1192,112,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1114803552627563,72.51432681083679
1193,113,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.112788438796997,73.86161160469055
1194,114,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1474889516830444,75.51077318191528
1195,115,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1869380474090576,72.35471677780151
1196,116,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1346107721328735,75.55901384353638
1197,117,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.2009693384170532,76.24207878112793
1198,118,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.19056236743927,76.45339012145996
1199,119,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.2049438953399658,76.04893755912781
1200,120,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1457356214523315,74.42665719985962
1201,121,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1079649925231934,72.82214713096619
1202,122,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.151269555091858,71.9222457408905
1203,123,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.076319932937622,72.79417085647583
1204,124,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.21876323223114,76.44203996658325
1205,125,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1886802911758425,76.62463331222534
1206,126,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.162451982498169,76.31373262405396
1207,127,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.2155321836471558,76.25672602653503
1208,128,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1591103076934814,73.50404453277588
