dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,lr,mse,calculation_time
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.260825753211975,7.183048963546753
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.4262058734893799,18.753828525543213
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.238400936126709,4.960142135620117
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.0637553930282593,3.1542506217956543
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2255898714065552,6.279454231262207
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2989439964294434,7.300661087036133
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.1490473747253418,4.622344493865967
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.610235571861267,9.719268560409546
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.6119986772537231,5.5736634731292725
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.4092402458190918,6.773102521896362
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3225241899490356,15.10708498954773
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2892415523529053,4.112387180328369
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.1074546575546265,2.0039589405059814
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5013632774353027,3.7216796875
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.5545467138290405,5.443077087402344
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.39487886428833,3.2450947761535645
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3020596504211426,10.849661111831665
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.7113481760025024,7.039230585098267
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3786640167236328,8.1851224899292
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2621047496795654,43.637073278427124
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.257129430770874,5.873733997344971
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.257442831993103,3.468487501144409
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.1991552114486694,5.464803218841553
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2732378244400024,6.843182325363159
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.3082084655761719,5.0075836181640625
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.5408909320831299,9.716481685638428
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.5006417036056519,5.600278854370117
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.6575262546539307,6.397233963012695
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2957763671875,25.68055033683777
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3701956272125244,4.345063924789429
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3130050897598267,2.072844982147217
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5624974966049194,4.211640119552612
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.566442608833313,5.9652557373046875
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2440993785858154,3.36936092376709
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.4565783739089966,11.412621974945068
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.4731346368789673,7.025965929031372
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3517729043960571,8.229483127593994
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.389297366142273,38.28706955909729
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2987189292907715,5.677213191986084
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2674202919006348,3.3326077461242676
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.3288432359695435,5.518930673599243
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2874510288238525,7.30483865737915
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.482908010482788,4.670646667480469
