dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse
windmillmedium,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9945285320281982
windmillmedium,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9912694692611694
windmillmedium,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9929469227790833
windmillmedium,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.1628172397613523
windmillmedium,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9900357723236084
windmillmedium,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.2319728136062622
windmillmedium,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.996804416179657
windmillmedium,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.993791401386261
windmillmedium,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9960301518440248
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.4360774755477903
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.290895938873291
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.41009783744812
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1769814491271973
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.447851300239563
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.236207365989685
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.451413631439209
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.131486415863037
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.6395355463027954
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1634498834609983
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3576279878616333
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.0905730724334717
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.4746887683868408
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.2131447792053225
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.432316541671753
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.2593140602111816
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3528906106948853
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.122436285018921
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3966853618621826
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.240505576133728
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.493456482887268
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1543855667114258
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.354009985923767
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.2739267349243164
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.474986553192139
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.2083204984664917
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3982069492340088
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.157928466796875
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.298188090324402
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1341898441314695
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.341672420501709
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1307717561721802
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.447551131248474
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1034431457519531
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3170262575149536
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1796690225601196
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.328009843826294
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1797142028808594
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.360411524772644
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1140326261520386
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.4820027351379397
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.207370400428772
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.4325357675552368
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.180271029472351
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.4339035749435425
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.184075117111206
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.346140742301941
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1513313055038452
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.5167925357818604
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1755001544952393
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.4520394802093506
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.173910140991211
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.307773470878601
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.1216142177581787
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3656938076019287
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.128651738166809
windmillsmall,STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.3461554050445557
windmillsmall,IT-STGCN,GConvGRU,0.7,rand,8,12.0,linear,50.0,1.2646124362945557
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.7,rand,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.0,,8,,,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.0,,8,,,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.0,,8,,,,1.6492302417755127
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0040425062179563
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0138310194015503
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0035260915756226
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0019649267196655
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0025904178619385
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0138956308364868
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9980639219284058
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0024443864822388
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.997231662273407
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.011380672454834
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0002294778823853
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0114386081695557
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.00547194480896
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9973793029785156
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0013493299484253
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.010165810585022
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.001623272895813
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.016451716423035
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9982157945632936
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0085450410842896
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0037585496902466
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0127660036087036
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9998719096183776
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0034836530685425
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9970391392707824
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.013140082359314
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0104812383651731
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9984809160232544
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9993596076965332
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9963213801383972
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9993359446525574
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0101778507232666
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0009198188781738
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.015559434890747
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0027103424072266
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0012022256851196
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.00175678730011
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0022376775741575
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0019090175628662
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0039185285568235
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0003738403320312
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0031369924545288
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0009055137634275
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.003584861755371
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.99959397315979
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.000558853149414
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.9973412752151488
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0015406608581543
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.999187469482422
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0049097537994385
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,0.998509407043457
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0062005519866943
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0082120895385742
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0071362257003784
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0018616914749146
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.003673434257507
windmillsmall,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0058387517929075
windmillsmall,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.0070563554763794
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.008876919746399
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.009035348892212
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0345726013183594
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.00868558883667
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0195530652999878
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0160692930221558
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0109033584594729
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.005078911781311
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0235450267791748
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.010509729385376
windmillsmall,GNAR,GConvGRU,0.3251630692792435,block,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.3251630692792435,block,8,,linear,,1.6492302417755127
windmillsmall,GNAR,GConvGRU,0.3251630692792435,block,8,,linear,,1.6492302417755127
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0129138231277466
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0169910192489624
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0094692707061768
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.029105305671692
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.022344946861267
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0094445943832395
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0036518573760986
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0390655994415283
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0320883989334106
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0257683992385864
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.001413345336914
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0135884284973145
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0071611404418943
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.004528284072876
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0120258331298828
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0307915210723877
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0195927619934082
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0172080993652344
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.022749662399292
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.015255093574524
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0283948183059692
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0167782306671145
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0097413063049316
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0122320652008057
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0107213258743286
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0193625688552856
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.01707923412323
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0131100416183472
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0086102485656738
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0221378803253174
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.013683557510376
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0123836994171145
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0188921689987185
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0131369829177856
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0178265571594238
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0128685235977173
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.016174077987671
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0107603073120115
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0135544538497925
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.006395936012268
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.023168444633484
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.008658766746521
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0199298858642578
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,0.9996748566627502
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.029182195663452
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0183292627334597
windmillsmall,STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0185531377792358
windmillsmall,IT-STGCN,GConvGRU,0.3251630692792435,block,8,12.0,linear,50.0,1.0062012672424316
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9724912643432616
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9744104146957396
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9686284065246582
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9767956137657166
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.973313808441162
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9749862551689148
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9729079008102416
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9778314232826232
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9713388681411744
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9686858654022216
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9717831015586852
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9656894207000732
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9718395471572876
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9763200879096984
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9701235890388488
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9772852659225464
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9728476405143738
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9744539856910706
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9737915992736816
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9727895259857178
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9721574783325196
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9726955890655518
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9691200852394104
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9736815690994264
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.964633285999298
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9780253171920776
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9737810492515564
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.973667562007904
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.973883092403412
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9774742722511292
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.973516583442688
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9712462425231934
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9703046679496764
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9702880382537842
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9745184183120728
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9778826236724854
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9710837602615356
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9790564179420472
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9769549369812012
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9762542843818665
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9740599989891052
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9768463969230652
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.972661018371582
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9757469892501832
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9745727181434632
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9800143241882324
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9682848453521729
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9756796360015868
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9738358855247498
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9775168299674988
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9720022082328796
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9748843312263488
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.969554603099823
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.973815381526947
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9731106162071228
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.973098874092102
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.971658170223236
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9779870510101318
monte,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.97277170419693
monte,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,0.9708948731422424
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9770391583442688
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9790374636650084
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9723283648490906
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.97909015417099
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.973910629749298
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.979623556137085
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9766907691955566
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9826249480247498
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9742597341537476
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9783070683479308
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.971060276031494
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.97804993391037
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.976015567779541
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.978865087032318
monte,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9667197465896606
monte,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,0.9793820977211
