dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,lr,mse,calculation_time
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5336254835128784,6.1411333084106445
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3134846687316895,7.148782968521118
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2785353660583496,4.099226713180542
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2380753755569458,2.5453360080718994
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4129136800765991,4.620205640792847
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.311273217201233,5.408976078033447
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2451869249343872,3.202882766723633
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.6726503372192383,7.047876358032227
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4581094980239868,4.406619548797607
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.4231648445129395,5.1562159061431885
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.4759286642074585,5.60895848274231
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.189584493637085,2.616680145263672
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2379553318023682,1.1520934104919434
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4334993362426758,3.0919792652130127
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5812404155731201,4.524428129196167
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2791980504989624,2.3111987113952637
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.6483622789382935,8.037265300750732
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4727445840835571,5.290957927703857
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.457597017288208,6.092625379562378
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3223086595535278,6.923654079437256
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.3723900318145752,3.419304370880127
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.408325433731079,1.7959833145141602
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5198625326156616,3.3148183822631836
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.467027187347412,4.314782619476318
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.403438925743103,3.367210865020752
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.8050100803375244,9.477929830551147
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.3871771097183228,5.790010929107666
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.75567626953125,6.909406423568726
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.2949250936508179,14.548030614852905
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2931281328201294,3.846210479736328
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2474333047866821,1.782658576965332
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5318461656570435,3.683114528656006
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.6385512351989746,5.454587697982788
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.59029221534729,3.266862392425537
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.4749555587768555,11.086756706237793
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4251688718795776,8.113306283950806
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5402764081954956,9.428882122039795
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3123486042022705,21.219590187072754
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2290918827056885,5.912224292755127
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.4700316190719604,3.5256946086883545
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.556303858757019,5.836252450942993
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.3799378871917725,8.099135637283325
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.4261112213134766,4.773928165435791
